title,pageid,url,category_path
bore in,10022763,https://en.wiktionary.org/wiki/bore_in,Category:English phrasal verbs
bore out,1197753,https://en.wiktionary.org/wiki/bore_out,Category:English phrasal verbs
boss about,1160900,https://en.wiktionary.org/wiki/boss_about,Category:English phrasal verbs
boss around,1160901,https://en.wiktionary.org/wiki/boss_around,Category:English phrasal verbs
boss up,7272851,https://en.wiktionary.org/wiki/boss_up,Category:English phrasal verbs
botch up,2548711,https://en.wiktionary.org/wiki/botch_up,Category:English phrasal verbs
bottle away,3164364,https://en.wiktionary.org/wiki/bottle_away,Category:English phrasal verbs
bottle down,10058443,https://en.wiktionary.org/wiki/bottle_down,Category:English phrasal verbs
bottle off,6848525,https://en.wiktionary.org/wiki/bottle_off,Category:English phrasal verbs
bottle out,69830,https://en.wiktionary.org/wiki/bottle_out,Category:English phrasal verbs
bottle up,288625,https://en.wiktionary.org/wiki/bottle_up,Category:English phrasal verbs
bottom for,6770331,https://en.wiktionary.org/wiki/bottom_for,Category:English phrasal verbs
bottom on,6251958,https://en.wiktionary.org/wiki/bottom_on,Category:English phrasal verbs
bottom out,1988893,https://en.wiktionary.org/wiki/bottom_out,Category:English phrasal verbs
bounce around,6827702,https://en.wiktionary.org/wiki/bounce_around,Category:English phrasal verbs
bounce back,328880,https://en.wiktionary.org/wiki/bounce_back,Category:English phrasal verbs
bounce in,10283897,https://en.wiktionary.org/wiki/bounce_in,Category:English phrasal verbs
bounce into,6827705,https://en.wiktionary.org/wiki/bounce_into,Category:English phrasal verbs
bounce off,3164362,https://en.wiktionary.org/wiki/bounce_off,Category:English phrasal verbs
bounce on it,10650506,https://en.wiktionary.org/wiki/bounce_on_it,Category:English phrasal verbs
bound ahead,10238180,https://en.wiktionary.org/wiki/bound_ahead,Category:English phrasal verbs
bow down,3152552,https://en.wiktionary.org/wiki/bow_down,Category:English phrasal verbs
bow in,10045507,https://en.wiktionary.org/wiki/bow_in,Category:English phrasal verbs
bow out,237352,https://en.wiktionary.org/wiki/bow_out,Category:English phrasal verbs
bow to,6426955,https://en.wiktionary.org/wiki/bow_to,Category:English phrasal verbs
bow up,10693414,https://en.wiktionary.org/wiki/bow_up,Category:English phrasal verbs
bowl down,9599872,https://en.wiktionary.org/wiki/bowl_down,Category:English phrasal verbs
bowl out,71827,https://en.wiktionary.org/wiki/bowl_out,Category:English phrasal verbs
bowl over,546281,https://en.wiktionary.org/wiki/bowl_over,Category:English phrasal verbs
bowl up,9657455,https://en.wiktionary.org/wiki/bowl_up,Category:English phrasal verbs
box in,1920460,https://en.wiktionary.org/wiki/box_in,Category:English phrasal verbs
box off,4393089,https://en.wiktionary.org/wiki/box_off,Category:English phrasal verbs
box out,324294,https://en.wiktionary.org/wiki/box_out,Category:English phrasal verbs
box up,1988894,https://en.wiktionary.org/wiki/box_up,Category:English phrasal verbs
boy off,10294614,https://en.wiktionary.org/wiki/boy_off,Category:English phrasal verbs
brace aback,91480,https://en.wiktionary.org/wiki/brace_aback,Category:English phrasal verbs
brace about,91482,https://en.wiktionary.org/wiki/brace_about,Category:English phrasal verbs
brace by,91485,https://en.wiktionary.org/wiki/brace_by,Category:English phrasal verbs
brace in,91487,https://en.wiktionary.org/wiki/brace_in,Category:English phrasal verbs
brace up,2749390,https://en.wiktionary.org/wiki/brace_up,Category:English phrasal verbs
brag on,4717226,https://en.wiktionary.org/wiki/brag_on,Category:English phrasal verbs
branch off,2973220,https://en.wiktionary.org/wiki/branch_off,Category:English phrasal verbs
branch out,98889,https://en.wiktionary.org/wiki/branch_out,Category:English phrasal verbs
brass it out,10252486,https://en.wiktionary.org/wiki/brass_it_out,Category:English phrasal verbs
brass off,10267194,https://en.wiktionary.org/wiki/brass_off,Category:English phrasal verbs
brass out,10252487,https://en.wiktionary.org/wiki/brass_out,Category:English phrasal verbs
brass up,7513442,https://en.wiktionary.org/wiki/brass_up,Category:English phrasal verbs
brave out,3864995,https://en.wiktionary.org/wiki/brave_out,Category:English phrasal verbs
brazen out,3864999,https://en.wiktionary.org/wiki/brazen_out,Category:English phrasal verbs
breadcrumb up,10237694,https://en.wiktionary.org/wiki/breadcrumb_up,Category:English phrasal verbs
break apart,10238204,https://en.wiktionary.org/wiki/break_apart,Category:English phrasal verbs
break away,554718,https://en.wiktionary.org/wiki/break_away,Category:English phrasal verbs
break back,5882087,https://en.wiktionary.org/wiki/break_back,Category:English phrasal verbs
break down,81654,https://en.wiktionary.org/wiki/break_down,Category:English phrasal verbs
break from,10518537,https://en.wiktionary.org/wiki/break_from,Category:English phrasal verbs
break in,95135,https://en.wiktionary.org/wiki/break_in,Category:English phrasal verbs
break into,253432,https://en.wiktionary.org/wiki/break_into,Category:English phrasal verbs
break it down,3056912,https://en.wiktionary.org/wiki/break_it_down,Category:English phrasal verbs
break it to,8297619,https://en.wiktionary.org/wiki/break_it_to,Category:English phrasal verbs
break off,682183,https://en.wiktionary.org/wiki/break_off,Category:English phrasal verbs
break on,10283916,https://en.wiktionary.org/wiki/break_on,Category:English phrasal verbs
break one off,199704,https://en.wiktionary.org/wiki/break_one_off,Category:English phrasal verbs
break out,95137,https://en.wiktionary.org/wiki/break_out,Category:English phrasal verbs
break through,3108537,https://en.wiktionary.org/wiki/break_through,Category:English phrasal verbs
break up,209669,https://en.wiktionary.org/wiki/break_up,Category:English phrasal verbs
break with,2548070,https://en.wiktionary.org/wiki/break_with,Category:English phrasal verbs
breast down,10251101,https://en.wiktionary.org/wiki/breast_down,Category:English phrasal verbs
breast up,3707776,https://en.wiktionary.org/wiki/breast_up,Category:English phrasal verbs
breathe in,54669,https://en.wiktionary.org/wiki/breathe_in,Category:English phrasal verbs
breathe out,850567,https://en.wiktionary.org/wiki/breathe_out,Category:English phrasal verbs
breathe upon,6875225,https://en.wiktionary.org/wiki/breathe_upon,Category:English phrasal verbs
breed up,8509042,https://en.wiktionary.org/wiki/breed_up,Category:English phrasal verbs
breeze off,9419601,https://en.wiktionary.org/wiki/breeze_off,Category:English phrasal verbs
breeze past,6826218,https://en.wiktionary.org/wiki/breeze_past,Category:English phrasal verbs
breeze through,5090407,https://en.wiktionary.org/wiki/breeze_through,Category:English phrasal verbs
breeze up,4225932,https://en.wiktionary.org/wiki/breeze_up,Category:English phrasal verbs
brew up,3580839,https://en.wiktionary.org/wiki/brew_up,Category:English phrasal verbs
brick in,3164361,https://en.wiktionary.org/wiki/brick_in,Category:English phrasal verbs
brick over,10967135,https://en.wiktionary.org/wiki/brick_over,Category:English phrasal verbs
brick up,604485,https://en.wiktionary.org/wiki/brick_up,Category:English phrasal verbs
bridge up,10283942,https://en.wiktionary.org/wiki/bridge_up,Category:English phrasal verbs
bridle up,2576765,https://en.wiktionary.org/wiki/bridle_up,Category:English phrasal verbs
brief against,10238184,https://en.wiktionary.org/wiki/brief_against,Category:English phrasal verbs
brighten up,455594,https://en.wiktionary.org/wiki/brighten_up,Category:English phrasal verbs
brim over,292398,https://en.wiktionary.org/wiki/brim_over,Category:English phrasal verbs
bring about,68561,https://en.wiktionary.org/wiki/bring_about,Category:English phrasal verbs
bring along,10119686,https://en.wiktionary.org/wiki/bring_along,Category:English phrasal verbs
bring around,3865041,https://en.wiktionary.org/wiki/bring_around,Category:English phrasal verbs
bring away,10283956,https://en.wiktionary.org/wiki/bring_away,Category:English phrasal verbs
bring back,1017037,https://en.wiktionary.org/wiki/bring_back,Category:English phrasal verbs
bring down,726000,https://en.wiktionary.org/wiki/bring_down,Category:English phrasal verbs
bring down on,10247022,https://en.wiktionary.org/wiki/bring_down_on,Category:English phrasal verbs
bring forth,682170,https://en.wiktionary.org/wiki/bring_forth,Category:English phrasal verbs
bring in,1010007,https://en.wiktionary.org/wiki/bring_in,Category:English phrasal verbs
bring off,1017063,https://en.wiktionary.org/wiki/bring_off,Category:English phrasal verbs
bring on,1952059,https://en.wiktionary.org/wiki/bring_on,Category:English phrasal verbs
bring oneself away,10247023,https://en.wiktionary.org/wiki/bring_oneself_away,Category:English phrasal verbs
bring oneself to,6850346,https://en.wiktionary.org/wiki/bring_oneself_to,Category:English phrasal verbs
bring out,1016845,https://en.wiktionary.org/wiki/bring_out,Category:English phrasal verbs
bring out of oneself,10247025,https://en.wiktionary.org/wiki/bring_out_of_oneself,Category:English phrasal verbs
bring over,3918164,https://en.wiktionary.org/wiki/bring_over,Category:English phrasal verbs
bring round,928240,https://en.wiktionary.org/wiki/bring_round,Category:English phrasal verbs
bring through,10247024,https://en.wiktionary.org/wiki/bring_through,Category:English phrasal verbs
bring to,5085713,https://en.wiktionary.org/wiki/bring_to,Category:English phrasal verbs
bring together,5085293,https://en.wiktionary.org/wiki/bring_together,Category:English phrasal verbs
bring under,6456394,https://en.wiktionary.org/wiki/bring_under,Category:English phrasal verbs
bring up,209375,https://en.wiktionary.org/wiki/bring_up,Category:English phrasal verbs
bring up against,5085290,https://en.wiktionary.org/wiki/bring_up_against,Category:English phrasal verbs
bring up to,5085730,https://en.wiktionary.org/wiki/bring_up_to,Category:English phrasal verbs
bring upon,1177961,https://en.wiktionary.org/wiki/bring_upon,Category:English phrasal verbs
bring with,9163111,https://en.wiktionary.org/wiki/bring_with,Category:English phrasal verbs
brisk up,8328160,https://en.wiktionary.org/wiki/brisk_up,Category:English phrasal verbs
bristle up,11069800,https://en.wiktionary.org/wiki/bristle_up,Category:English phrasal verbs
bro down,9474158,https://en.wiktionary.org/wiki/bro_down,Category:English phrasal verbs
bro out,7872145,https://en.wiktionary.org/wiki/bro_out,Category:English phrasal verbs
broach to,4387131,https://en.wiktionary.org/wiki/broach_to,Category:English phrasal verbs
broil up,10230709,https://en.wiktionary.org/wiki/broil_up,Category:English phrasal verbs
bronze up,9560951,https://en.wiktionary.org/wiki/bronze_up,Category:English phrasal verbs
brood above,10238201,https://en.wiktionary.org/wiki/brood_above,Category:English phrasal verbs
broom up,6825747,https://en.wiktionary.org/wiki/broom_up,Category:English phrasal verbs
brown out,297888,https://en.wiktionary.org/wiki/brown_out,Category:English phrasal verbs
brown up,10252424,https://en.wiktionary.org/wiki/brown_up,Category:English phrasal verbs
bruise up,2480814,https://en.wiktionary.org/wiki/bruise_up,Category:English phrasal verbs
brush aside,2239318,https://en.wiktionary.org/wiki/brush_aside,Category:English phrasal verbs
brush away,8122029,https://en.wiktionary.org/wiki/brush_away,Category:English phrasal verbs
brush back,10239856,https://en.wiktionary.org/wiki/brush_back,Category:English phrasal verbs
brush by,2239614,https://en.wiktionary.org/wiki/brush_by,Category:English phrasal verbs
brush down,2239656,https://en.wiktionary.org/wiki/brush_down,Category:English phrasal verbs
brush off,205077,https://en.wiktionary.org/wiki/brush_off,Category:English phrasal verbs
brush out,10239762,https://en.wiktionary.org/wiki/brush_out,Category:English phrasal verbs
brush over,10301317,https://en.wiktionary.org/wiki/brush_over,Category:English phrasal verbs
brush past,5088526,https://en.wiktionary.org/wiki/brush_past,Category:English phrasal verbs
brush up,102013,https://en.wiktionary.org/wiki/brush_up,Category:English phrasal verbs
brush up to,7372749,https://en.wiktionary.org/wiki/brush_up_to,Category:English phrasal verbs
bubble in,7699316,https://en.wiktionary.org/wiki/bubble_in,Category:English phrasal verbs
bubble over,2239982,https://en.wiktionary.org/wiki/bubble_over,Category:English phrasal verbs
bubble under,5123513,https://en.wiktionary.org/wiki/bubble_under,Category:English phrasal verbs
bubble up,2077025,https://en.wiktionary.org/wiki/bubble_up,Category:English phrasal verbs
buck down,10283961,https://en.wiktionary.org/wiki/buck_down,Category:English phrasal verbs
buck for,546550,https://en.wiktionary.org/wiki/buck_for,Category:English phrasal verbs
buck out,10283964,https://en.wiktionary.org/wiki/buck_out,Category:English phrasal verbs
buck up,1030566,https://en.wiktionary.org/wiki/buck_up,Category:English phrasal verbs
buck up to,10267612,https://en.wiktionary.org/wiki/buck_up_to,Category:English phrasal verbs
bucket about,10238097,https://en.wiktionary.org/wiki/bucket_about,Category:English phrasal verbs
bucket down,1091597,https://en.wiktionary.org/wiki/bucket_down,Category:English phrasal verbs
buckle down,85687,https://en.wiktionary.org/wiki/buckle_down,Category:English phrasal verbs
buckle in,10283967,https://en.wiktionary.org/wiki/buckle_in,Category:English phrasal verbs
buckle over,10997835,https://en.wiktionary.org/wiki/buckle_over,Category:English phrasal verbs
buckle to,7798382,https://en.wiktionary.org/wiki/buckle_to,Category:English phrasal verbs
buckle under,3052892,https://en.wiktionary.org/wiki/buckle_under,Category:English phrasal verbs
buckle up,177202,https://en.wiktionary.org/wiki/buckle_up,Category:English phrasal verbs
bud off,7684457,https://en.wiktionary.org/wiki/bud_off,Category:English phrasal verbs
bud out,5701746,https://en.wiktionary.org/wiki/bud_out,Category:English phrasal verbs
bud up,487862,https://en.wiktionary.org/wiki/bud_up,Category:English phrasal verbs
buddy up,1118321,https://en.wiktionary.org/wiki/buddy_up,Category:English phrasal verbs
